Id,SalePrice
2735,144191.85344397603
2736,136214.0531263194
2737,112922.77910992273
2738,182240.68775572497
2739,155320.72790232074
2740,112330.43579197858
2741,132401.5161344607
2742,136745.3671327178
2743,145627.83724505277
2744,146173.5110894619
2745,138778.19451391674
2746,155309.68543139508
2747,138464.6851420896
2748,105359.0070301686
2749,117094.31205205063
2750,183081.22890715115
2751,164823.07811352843
2752,210720.32711837563
2753,157183.6442918002
2754,318540.80590373767
2755,129170.55258203801
2756,114796.73797032787
2757,116606.07755968455
2758,102292.6364300346
2759,175785.66797746744
2760,141373.09752410516
2761,114276.46643485515
2762,136386.3711824486
2763,220721.445545851
2764,191469.9284523105
2765,319778.0335271172
2766,145842.3245125389
2767,180319.51423694965
2768,180786.75415713477
2769,102846.03537828433
2770,136293.942538054
2771,102846.03537828433
2772,134857.95873697725
2773,185902.71904088822
2774,144191.85344397603
2775,97823.95462643601
2776,112179.93008528311
2777,133178.13028213504
2778,91641.49917796551
2779,178033.25521857012
2780,105215.13605764335
2781,97647.50142596896
2782,103272.96796668707
2783,104759.2112008015
2784,131267.9992342854
2785,124367.73195227151
2786,137255.50649994024
2787,136623.30850962628
2788,98056.75680927583
2789,173136.82304931604
2790,171100.49823403702
2791,112718.42401068688
2792,94517.05673962166
2793,119560.61423039994
2794,131698.79437460843
2795,99686.8710159155
2796,119327.26686272497
2797,269419.5369115112
2798,186986.34162586599
2799,104705.6344006787
2800,109734.89507153237
2801,103564.02727882269
2802,154153.99106394587
2803,190206.80789219815
2804,154433.75343196606
2805,107042.4254445135
2806,96164.84815135722
2807,201403.60086944862
2808,118379.79014643191
2809,114638.77975220943
2810,142037.87774236093
2811,168488.04352870883
2812,135489.791609451
2813,185497.32620950163
2814,180374.45399916038
2815,140353.6596699911
2816,182510.80858329113
2817,155995.09510399163
2818,148280.54472512443
2819,212291.2922116274
2820,135901.7266495852
2821,101007.97611290611
2822,221848.710948924
2823,318352.4544867084
2824,191865.09659002422
2825,120968.15094787272
2826,115479.10286825692
2827,137022.33919926023
2828,218297.58517127624
2829,246228.08969324874
2830,213967.8214186123
2831,176528.51700210708
2832,229972.77118428785
2833,247993.43946589774
2834,213899.61218806115
2835,183382.02228516337
2836,207911.55973757117
2837,225029.39694908122
2838,148969.17923938352
2839,219119.41330497508
2840,213128.68119765774
2841,207753.60151945273
2842,254678.21665232754
2843,132186.11856429916
2844,187219.68899354097
2845,103564.02727882269
2846,210115.79487222395
2847,240469.15694067325
2848,173481.132012118
2849,206084.5429431186
2850,244410.93247462888
2851,252061.15429409296
2852,214854.54141577717
2853,247157.5240866057
2854,125067.59398830144
2855,213577.42613549423
2856,205272.93950309264
2857,204623.15683310543
2858,213441.00767439193
2859,213458.9574719054
2860,178374.30137132586
2861,167353.99956292618
2862,200178.78696877294
2863,138336.35690266805
2864,214172.44911026573
2865,122630.28407839124
2866,158991.83742387503
2867,102688.07716016588
2868,178018.62278814177
2869,133794.6930139227
2870,207420.39111518796
2871,107326.30483764374
2872,106169.79269294179
2873,118598.77767609611
2874,221044.54190109327
2875,132811.6818204429
2876,134857.95873697725
2877,95303.53046312877
2878,136278.94498978544
2879,186426.30794344607
2880,100232.81745274225
2881,180435.17428047748
2882,146470.2948330924
2883,179558.98800721415
2884,146474.1573850127
2885,153259.18084510026
2886,238244.31047090743
2887,135600.80776161686
2888,102846.03537828433
2889,108061.97394327798
2890,102662.67485122946
2891,182754.05196460988
2892,121818.69875759311
2893,182538.6543944484
2894,108011.71451024029
2895,234305.83418480912
2896,195451.44801398556
2897,234589.20463155978
2898,180330.8293002929
2899,182664.03038462502
2900,221726.6342066047
2901,289301.3339098653
2902,210730.31565744203
2903,230837.9514244366
2904,223510.84407944256
2905,214432.09077096923
2906,238872.26267223313
2907,111813.09838652296
2908,146245.31027951575
2909,192719.77954408244
2910,114423.36406282012
2911,107573.35621384392
2912,157776.26020216194
2913,107749.26422947581
2914,107724.13451295698
2915,109196.01790906063
2916,109045.23960994757
2917,181818.49158410679
2918,115199.08602704696
2919,209028.03714290832
